news_media	news_posttime	news_url	app_name	news_digest	tag
web	2019-10-14 01:48:00	http://www.htsslt.com/html/20191014/71586.html	俄罗斯世界杯盘口	央视网消息：中共中央党校1日举行2017年秋季学期开学典礼。中共中央政治局常委、中央党校校长刘云山出	
app	2019-10-14 16:15:17	http://m.china.com.cn/appdoc/doc_1_3_1410234.html?	中国网	新华社北京10月14日电题：奋力书写中华民族新史诗——写在习近平总书记文艺工作座谈会重要讲话发表五周	
app	2019-10-14 08:00:44	http://www.yidianzixun.com/article/0NTX1IKe	渝北发布	主题教育与各项工作两手抓两促进切实增强人民群众幸福感与获得感全区各级各部门深入开展“不忘初心、牢记使	
app	2019-10-14 03:07:00	http://3g.k.sohu.com/t/n399449863	搜狐新闻	点收听早安心语语音版清晨问候早上好，今天是2019年10月14日，星期一，农历九月十六。热闹过后，还	
app	2019-10-14 13:17:36	http://www.toutiao.com/item/6747523574682092040	福州日报	刘德华、周迅、钟汉良……都在福州拍过电影！这些镜头你能认出几个？明天福州将迎来一场电影盛会——第六届	
web	2019-10-14 07:43:00	http://www.hainan.gov.cn//hainan/ldhd/201910/1ded1	海南省人民政府	沈晓明调研社会管理信息化平台建设时要求建设海上军警民联动、社会综合治理的反走私工作机制2019年10	
web	2019-10-14 15:07:54	http://www.cpad.gov.cn/art/2019/10/14/art_305_1049	国务院扶贫办门户网站	视力保护色：新华社加德满都10月13日电国家主席习近平10月13日在加德满都同尼泊尔总理奥利会谈。奥	
app	2019-10-14 08:54:00	http://3g.k.sohu.com/t/n399477386	搜狐新闻	新华社华盛顿10月13日电美国国防部长埃斯珀13日说，考虑到当前土耳其在叙利亚北部军事行动的进展，美	
web	2019-10-14 18:59:00	http://www.sohu.com/a/346953990_162522	环球网	新华社北京10月14日电外交部发言人耿爽14日宣布：应印度尼西亚政府和日本政府邀请，国家主席习近平特	
web	2019-10-14 11:25:42	https://www.henan100.com/news/2019/884023.shtml	河南一百度	新华社巴黎10月13日电法国总统马克龙13日在巴黎爱丽舍宫与德国总理默克尔举行会谈，双方重申共同立场	
web	2019-10-15 03:18:16	http://www.zgdtcy.com/zbrp9/9nbnd493.html	低碳产业网	会议还研究了其他事项。乐视网方面表示，目前，合计累计被冻结股份为亿股，占贾跃亭所持公司股份的比例为%	
wx	2019-10-14 15:49:45	http://mp.weixin.qq.com/s?__biz=MzIzMzAwMTk5Mg==&m	天长一零四八	"近年来,近视成为逐年上升的趋势,发病的年龄也呈现低龄化,一个跟用眼有关,另一个跟遗传因素有关。孩子近"	
app	2019-10-14 02:48:47	http://a.mp.uc.cn/article.html?uc_param_str=&from=	最高人民法院	赵克志在全国扫黑除恶专项斗争第二次推进会上强调强化政治担当使命担当责任担当不断推动扫黑除恶专项斗争取	
web	2019-10-14 10:11:06	http://www.dxzzzx.gov.cn/Article/Content?ItemID=3c	东乡族自治县人民政府网站	郭鹤立在全州交通重点项目工可方案汇报会上强调抢抓机遇主动作协作配合科学规划全力以赴加快重点交通基础设	
web	2019-10-14 18:38:00	http://women.80end.cn/DAhlhs398646.html	芭厘时尚网	"11选5共有几种玩法：以色列将支付第三批AIP海豚潜艇三分之二的建造成本,其余三分之一将由德国政府承"	
web	2019-10-14 12:36:00	http://www.htsslt.com/html/20191014/91148.html	俄罗斯世界杯盘口	央视网消息：国务院总理李克强1日在人民大会堂会见巴西总统特梅尔。李克强表示，中巴都是发展中大国和重要	
web	2019-10-14 03:18:04	http://www.0856gw.com/a/jingjiguancha/2019/1014/24	铜仁新闻|贵州新闻|国内资讯|国际资讯|社会万象|体育资讯	新华社杭州6月17日电用脑电波控制无人机、可以弹钢琴的机械臂、手术机器人、敢挑战同传翻译的人工智能…	
web	2019-10-14 09:33:17	http://www.shandong.gov.cn//art/2019/10/14/art_319	山东省人民政府办公厅	“不用提前预约，不用抢号、挂号，就能请知名医生给咱看病。关键，还免费！”10月13日一大早，家住济南	
wx	2019-10-14 15:35:30	http://mp.weixin.qq.com/s?__biz=MzA5NDQ0NTYxMg==&m	今日电视报	"点击;"">今日电视报】一键关注,;"">今日电视报】不花钱的电视报!您的关注就是的动力!CCTV-10"	
web	2019-10-15 09:30:15	http://www.crnews.net/jrgz/tt/124983_2019101509301	中国农村网	李克强主持召开部分省政府主要负责人经济形势座谈会强调砥砺实干攻坚克难确保完成全年经济社会发展主要目标	
wx	2019-10-14 23:08:16	http://mp.weixin.qq.com/s?__biz=MzA4MTAyNTAzOQ==&m	四川新闻网	"时间:2019年10月11日至13日。地点:从北京出发,先赴金奈,后抵加德满都。行程安排:出席中印领"	
web	2019-10-14 08:51:14	http://www.hancheng.gov.cn/xwzx/bmdt/104198.htm	韩城市人民政府网站	10月12日下午，韩城市烟草专卖局“不忘初心、牢记使命”主题教育读书班召开学习交流与知识测试大会。会	
web	2019-10-15 15:49:00	http://news.kf.cn/2019/1015/410254.shtml	开封网	联播+“我们的先人早就认识到‘远人不服，则修文德以来之’的道理。阐释中华民族禀赋、中华民族特点、中华	
wx	2019-10-14 08:03:00	http://mp.weixin.qq.com/s?__biz=MzUxNTAzNDIyMg==&m	相约音乐美文	"一个42岁的女人,正常人被叫老阿姨的年纪,竟然在3个月的时间里逐渐“返老还童”?!是什么原因让她变化"	
wx	2019-10-14 08:30:09	http://mp.weixin.qq.com/s?__biz=MzUzMjk4MTEzNg==&m	最热体育资讯	"土耳其总统埃尔多安10月13日电综合新华社驻外记者报道:法国和德国12日分别宣布,鉴于土耳其目前在叙"	
web	2019-10-14 11:52:00	http://women.80end.cn/DAkeoh763236.html	芭厘时尚网	"打牌怎么赢钱：面对中国巡逻船在钓鱼岛附近海域的持续存在,安倍晋三强调了他在钓鱼岛争端问题上对中国保持"	
web	2019-10-15 02:30:24	http://www.zgdtcy.com/sh72a/k17es693.html	低碳产业网	厦门市台商协会会长吴家莹：举措的出台速度之快让人惊叹，非常接地气、有诚意，给在厦台企和台胞带来巨大机	
app	2019-10-14 11:42:35	http://www.toutiao.com/item/6747499085650985485	新华社客户端	工信部：大力推进先进制造技能人才培养新华社北京10月14日电10月14日刊发题为的报道。文章称，记者	
web	2019-10-14 08:03:21	http://www.shaanxi.gov.cn/sxxw/xwtt/df/151023.htm	陕西省人民政府门户网站	??10月12日，市委政协工作会议召开。省人大常委会副主任、市委书记出席并讲话。市委副书记、市长主持	
web	2019-10-14 15:43:44	http://sc.cri.cn/20191014/1d5a9cb8-3aca-85a6-e702-	国际在线	会议现场国际在线四川消息：10月12日，广元市第二人民医院第五次职工暨会员代表大会召开。该院党委书记	
web	2019-10-15 03:29:00	http://baijiahao.baidu.com/s?id=164739803990028621	人民日报海外网	沙特国王观看普京赠送的堪察加猎鹰海外网10月15日电14日，正在沙特阿拉伯访问的俄罗斯总统普京，向沙	
wx	2019-10-14 19:00:00	http://mp.weixin.qq.com/s?__biz=MjM5MTQzMDc4MA==&m	党建云	"◆小到个人,大到拥有9000多万党员的执政大党,任何时候都需要进行“自我革命”。开展党内集中教育是党"	
weibo	2019-10-14 08:03:01	http://weibo.com/1255687540/IbpIZizmW?refer_flag=1	中一在线	//@龙瑞见观天下://@华创传媒老薄：//@美国创业者:工业是立国之本、强国之基；	
web	2019-10-14 09:09:00	http://house.jrj.com.cn/2019/10/14090928241503.sht	金融界	高空抛物不仅威胁市民人身安全，还污染生态环境、危害公共秩序，必须得到治理。徐骏作一段时间以来，高空抛	
wx	2019-10-15 20:33:04	http://mp.weixin.qq.com/s?__biz=MzIwMDc0NTA3MA==&m	强武堂	"感谢关注强武堂欢迎投稿:qiangwutang2016@163.com为隆重庆祝新中国成立70周年,"	
web	2019-10-14 08:43:47	http://www.sohu.com/a/346817961_329201	歙县人民检察院	10月12日下午，歙县人民检察院举行“不忘初心、牢记使命”主题教育读书班结业式，全体党员干警及入党积	
web	2019-10-14 13:12:00	http://www.htsslt.com/html/20191014/40326.html	俄罗斯世界杯盘口	白岩松：要真是，就感动中国了网曝曲周现“袁府”：调查组-存未批先建违法占地问题“曹园”刚拆，“袁府”	
wx	2019-10-15 05:30:00	http://mp.weixin.qq.com/s?__biz=MzA3MTcwNjUyNQ==&m	刘素云开示	"阅读本文前,请您先点击上面的蓝色字体“刘素云开示”,再点击“关注”,这样您就可以每天第一时间收到文章"	
wx	2019-10-14 06:00:26	http://mp.weixin.qq.com/s?__biz=MzU0MTkxODE0NA==&m	万播	"提到武则天,或许在很多人的印象里,她只是中国历史上独一无二的女皇帝,但其实她还有一个鲜为人知的身份—"	
app	2019-10-15 08:03:05	https://dfzjsapi.eastday.com/html/15711551/news364	江苏头条	塞尔维亚前进党主席、总统武契奇会见杨晓渡新华社贝尔格莱德10月14日电10月14日，塞尔维亚前进党主	
weibo	2019-10-14 07:10:36	http://weibo.com/1683472727/IbpnHE4Xz?refer_flag=1	央广网	#嗨！七点出发# 新闻来了，早安！ ○习近平：#任何分裂中国企图都是痴心妄想#  ○外交部驻港公署正	
wx	2019-10-14 06:34:00	http://mp.weixin.qq.com/s?__biz=Mzg5NjEyNTM2Nw==&m	天下热点追击	"国家广电总局一纸通告,又在整个娱乐圈掀起了一场大地震。有关部门同时开展的严打天价片酬行动,让整个娱乐"	
wx	2019-10-14 16:20:08	http://mp.weixin.qq.com/s?__biz=MzA5NTQ2NzUzMQ==&m	奋斗镇公众服务平台	学习进行时在河南考察调研、视察北京香山革命纪念地、主持中央政治局会议、主持中央政治局集体学习、主持召	
web	2019-10-14 05:34:02	http://www.sohu.com/a/346802729_115362	每日经济新闻	埃斯珀13日上午在接受美国哥伦比亚广播公司采访时说，他12日晚与特朗普讨论了叙利亚当前局势，特朗普随	
web	2019-10-14 08:33:00	https://feng.ifeng.com/c/7ql7drFldl9	人民网	“习近平主席和莫迪总理在印度金奈举行的第二次非正式会晤成果丰硕，两位领导人在友好气氛中，就国际和地区	
web	2019-10-15 03:33:00	http://www.hafirstnews.cn/world/2019/1015/77299.ht	海安新闻网	叙利亚政府军进驻叙北部多个库尔德武装控制区新华社大马士革10月14日电据叙利亚通讯社14日报道，为应	
web	2019-10-14 09:17:00	http://www.blzq.gov.cn/zfzx/bmdt/2019-10-14-32267.	巴林左旗人民政府	分享：10月12日下午，工业园区党工委组织下辖的机关党支部、国有企业支部、非公企业支部全体党员召开了	
app	2019-10-14 06:25:38	http://www.toutiao.com/item/6747417410287976971	半岛网	"半岛记者追访无锡塌桥背后：独""柱""难支""不超不赚钱""的顽疾何药可医新华社发10月12日,江苏无锡高架"	
web	2019-10-14 17:16:05	http://www.luan.gov.cn/openness/detail/5da43ff16eb	六安市人民政府网	"各位领导，同志们：大家好！欢迎大家参加今天的新闻发布会。根据安排,现就我区2019年脱贫攻坚有关情况"	
web	2019-10-14 06:44:00	http://baijiahao.baidu.com/s?id=164731997639932941	人民网	图①：电视剧剧照。图②：电视剧剧照。图③：电视剧剧照。图④：电视剧剧照。图⑤：电视剧剧照。图⑥：20	
web	2019-10-14 17:58:14	http://www.sclctv.com/guonei/189081.html	隆昌县广播电视局</p></li><liclass="bg-grayclearfix"><span>	新华社北京10月14日电题：奋力书写中华民族新史诗——写在习近平总书记文艺工作座谈会重要讲话发表五周	
app	2019-10-14 13:15:25	https://c.m.163.com/news/a/EREVD4ES05509P99.html	全国能源信息平台	电改国家能源局电力中长期交易基本规则征求意见近日，国家能源局综合司发布国家能源局综合司关于征求》意见	
web	2019-10-15 13:30:00	http://ggzy.hefei.gov.cn/jyxx/002002/002002007/201	合肥市人民政府	项目编号：HF20191015082659330001项目名称：合肥新站高新技术产业开发区公共资源交	
wx	2019-10-14 06:00:00	http://mp.weixin.qq.com/s?__biz=Mzg2OTA1MTkyMw==&m	保养好妙招	"一定别再吃三七了因为只要吃了,你会发现你嫌弃其他保养身体产品了,三七是唯.一可以长期服用吃的药食同源"	
web	2019-10-15 10:11:00	http://www.cncaigang.com/finance/2019/1015/50596.h	中国商业观察网	多重利好支撑下，部分机构已经开始加回前期因避险降低的仓位。但有分析人士提醒，仍需关注美联储降息、全球	
wx	2019-10-14 17:41:00	http://mp.weixin.qq.com/s?__biz=MzIzNjM1NzI4MA==&m	广东工业园区	"更多精彩,请点击上方蓝字关注我们!作者辜雨晴沈婧婕刘洁妍来源人民网大潮起珠江,弄潮正当时。这里是唱响"	
wx	2019-10-14 09:20:45	http://mp.weixin.qq.com/s?__biz=MjM5NzExNDQ3Ng==&m	中国银河证券绍兴营业部	"头条关注新一轮中美经贸高级别磋商在华盛顿结束!新华社华盛顿10月11日电10月10日至11日,中共中"	
web	2019-10-14 05:01:00	http://www.htsslt.com/html/20191014/71857.html	俄罗斯世界杯盘口	央视网消息：国务院总理李克强1日在人民大会堂会见巴西总统特梅尔。李克强表示，中巴都是发展中大国和重要	
app	2019-10-15 08:45:03	http://www.toutiao.com/item/6747824423878787596	七一网	学习｜习近平总书记文艺工作座谈会重要讲话发表五周年：奋力书写中华民族新史诗五年来，广大文艺工作者在习	
wx	2019-10-14 23:54:23	http://mp.weixin.qq.com/s?__biz=MzAwMzc3MTMyNQ==&m	揭阳先锋	"部属高校党的建设和思想政治工作座谈会9日在京召开。会议深入学习贯彻习近平新时代中国特色社会主义思想,"	
wx	2019-10-15 06:30:00	http://mp.weixin.qq.com/s?__biz=MzAwMDI2Njg1NA==&m	越夜越精彩	"关注创意生活严选每天分享超乎想象的好东西?长按识别二维码进入导语他的秘密身份被隐藏了30年,这30年"	
web	2019-10-14 15:34:41	http://news.newsxy.com/2019/1014/357450.shtml	新余新闻网	央视网消息10月20日至22日，第六届世界互联网大会将在乌镇召开，全球互联网将又一次进入乌镇时间。连	
web	2019-10-14 08:44:00	http://vos.com.cn/news/2019-10/14/cms920606article	海峡之声网	新华社华盛顿10月13日电美国国防部长埃斯珀13日说，考虑到当前土耳其在叙利亚北部军事行动的进展，美	
web	2019-10-14 12:59:22	http://www.sohu.com/a/346870616_99957155	东南快报	昨天上午，两岸40多名专家齐聚福建福州，就福州至马祖、厦门至金门通桥方案等议题展开专门研讨，目前两地	
web	2019-10-14 15:55:35	http://k.sina.com.cn/article_1223226197_48e8f35502	吉林周和	由长光卫星技术有限公司自主研发的新型光学遥感卫星-“吉林一号”高分02A星完成研制，10月13日，在	
web	2019-10-15 11:53:37	http://www.zgdtcy.com/ak4wy/4wkgs307.html	低碳产业网	“东大有科研的前沿性，企业有产业化落地，加上医学的融入，是产学研合作典型的实验室。”东南大学仪器科学	
